MLE,MEAN,BBRC
8.16378021240234,8.67786717414856,NA
8.03148460388184,8.68077301979065,NA
8.05263495445251,8.41874313354492,NA
8.82664275169373,9.65930533409119,NA
7.74993467330933,7.16156625747681,NA
7.82227396965027,7.60367369651794,NA
8.17186284065247,13.7689588069916,NA
12.2979843616486,11.009174823761,NA
7.0859489440918,7.52663969993591,NA
6.26313734054565,6.1285674571991,NA
7.75900197029114,8.0217604637146,NA
7.58783769607544,7.20404028892517,NA
7.79500532150269,7.97103309631348,NA
10.2817568778992,9.39057898521423,NA
8.15721654891968,8.06718349456787,NA
6.65135455131531,6.1228494644165,NA
7.51703691482544,7.59219479560852,NA
7.70793008804321,8.15880370140076,NA
9.07831954956055,10.3626351356506,NA
7.83200263977051,8.25157260894775,NA
7.55447912216187,7.58728623390198,NA
10.5230460166931,10.4125511646271,NA
7.99066734313965,6.77728676795959,NA
5.93417906761169,5.7110276222229,NA
7.28104281425476,7.94076418876648,NA
7.67179870605469,7.6953809261322,NA
6.57754516601562,8.34455251693726,NA
10.7512874603271,8.56663584709167,NA
6.34700775146484,6.35759544372559,NA
10.0577056407928,10.3350095748901,NA
5.40041995048523,5.67103052139282,NA
8.32009243965149,8.6814877986908,NA
NA,NA,NA
13.8619539737701,21.1414752006531,NA
7.58582162857056,7.67856693267822,NA
NA,9.62022042274475,NA
9.47681140899658,6.30677175521851,NA
11.2987179756165,12.1281042098999,NA
9.49495816230774,9.53186655044556,NA
11.5082714557648,11.1479690074921,NA
8.06993508338928,8.81839942932129,NA
6.81430292129517,7.39482402801514,NA
7.37254047393799,7.77281308174133,NA
NA,NA,NA
13.3552973270416,14.2806584835052,NA
6.63967728614807,6.80097436904907,NA
14.2404775619507,9.07306385040283,NA
9.12296581268311,8.98222279548645,NA
NA,8.2598717212677,NA
7.09523034095764,13.9858927726746,NA
9.32852602005005,8.86128687858582,NA
9.85706448554993,9.92369866371155,NA
10.5905511379242,11.0005595684052,NA
5.40942335128784,5.57332921028137,NA
NA,NA,NA
9.04891967773438,10.419224023819,NA
13.4264922142029,8.14200043678284,NA
7.90245890617371,13.2490448951721,NA
NA,NA,NA
NA,NA,NA
8.92385601997375,8.41480231285095,NA
9.09729146957397,11.7393441200256,NA
7.81066060066223,8.00831460952759,NA
NA,11.8229067325592,NA
5.12172985076904,5.45247268676758,NA
7.09755802154541,11.1130244731903,NA
9.67417526245117,9.90220642089844,NA
12.392852306366,16.5255739688873,NA
6.7317910194397,10.4892964363098,NA
7.1194372177124,7.33560872077942,NA
9.44075751304626,7.56802868843079,NA
NA,6.5666823387146,NA
5.50857734680176,9.54863214492798,NA
7.32931971549988,11.0895409584045,NA
7.12080550193787,6.14993238449097,NA
11.3657479286194,11.7237358093262,NA
8.80824708938599,9.07641649246216,NA
7.34549880027771,7.75365567207336,NA
6.34854626655579,6.17885136604309,NA
8.17360138893127,7.40290212631226,NA
6.37838745117188,8.53756022453308,NA
9.92900109291077,10.1991238594055,NA
10.4986805915833,7.8553729057312,NA
11.0518152713776,10.7310903072357,NA
7.34259390830994,9.61865949630737,NA
7.09130358695984,7.07029962539673,NA
8.49453783035278,7.73515605926514,NA
7.56387567520142,8.8065550327301,NA
7.03538823127747,7.67308712005615,NA
10.0733468532562,14.4281868934631,NA
7.49193549156189,7.38837361335754,NA
5.75691294670105,13.3391499519348,NA
12.7964584827423,13.8966317176819,NA
6.72749400138855,12.446186542511,NA
7.04118800163269,12.6367897987366,NA
8.43560481071472,14.2334845066071,NA
7.24681186676025,11.25519490242,NA
10.7308206558228,12.6067147254944,NA
15.3497986793518,19.2493243217468,NA
9.11631321907043,14.2584817409515,NA
