E1,E2,min_frequency,min_frequency_per_sample,bbrc_ds_nr_com,bbrc_ds_nr_f,bbrc_duration,merge_time,n_stripped_mss,n_stripped_cst,min_sampling_support,random_seed
0.285731132075472,0.286221698113207,16,NA,464.0,106.0,3.683452,NA,NA,NA,NA,1
0.349336585365854,0.349404878048781,16,NA,426.0,82.0,4.624042,NA,NA,NA,NA,2
0.274513157894737,0.274679824561404,16,NA,481.0,114.0,2.757471,NA,NA,NA,NA,3
0.243610416666667,0.245039583333333,16,NA,455.0,96.0,2.520565,NA,NA,NA,NA,4
0.396766990291262,0.396766990291262,16,NA,480.0,103.0,2.512634,NA,NA,NA,NA,5
0.216773863636364,0.223842045454545,16,NA,469.0,88.0,2.443427,NA,NA,NA,NA,6
0.48212131147541,0.48226393442623,16,NA,473.0,122.0,3.942127,NA,NA,NA,NA,7
0.332042253521127,0.333619718309859,16,NA,386.0,71.0,3.82674,NA,NA,NA,NA,8
0.291104237288136,0.291756779661017,16,NA,483.0,118.0,3.814551,NA,NA,NA,NA,9
0.0998854545454546,0.108776363636364,16,NA,444.0,55.0,2.722497,NA,NA,NA,NA,10
0.458555454545454,0.458655454545454,16,NA,456.0,110.0,3.043805,NA,NA,NA,NA,11
0.352139024390244,0.352731707317073,16,NA,463.0,82.0,11.5443,NA,NA,NA,NA,12
0.46286,0.462898095238095,16,NA,496.0,105.0,10.017593,NA,NA,NA,NA,13
0.175367857142857,0.180053571428571,16,NA,430.0,84.0,2.867647,NA,NA,NA,NA,14
0.298994936708861,0.301037974683544,16,NA,469.0,79.0,2.894337,NA,NA,NA,NA,15
0.423465517241379,0.423520689655172,16,NA,477.0,87.0,2.516338,NA,NA,NA,NA,16
0.304653535353535,0.304653535353535,16,NA,472.0,99.0,3.059608,NA,NA,NA,NA,17
0.365489473684211,0.365549122807018,16,NA,453.0,57.0,3.694815,NA,NA,NA,NA,18
0.246302040816327,0.248532653061224,16,NA,436.0,98.0,7.593415,NA,NA,NA,NA,19
0.257230612244898,0.257812244897959,16,NA,452.0,98.0,7.786971,NA,NA,NA,NA,20
0.308179381443299,0.308179381443299,16,NA,465.0,97.0,7.487421,NA,NA,NA,NA,21
0.254584946236559,0.254838709677419,16,NA,477.0,93.0,2.618895,NA,NA,NA,NA,22
0.455301315789474,0.455443421052632,16,NA,481.0,76.0,2.338636,NA,NA,NA,NA,23
0.224937142857143,0.227550476190476,16,NA,439.0,105.0,7.733605,NA,NA,NA,NA,24
0.376567592592593,0.376567592592593,16,NA,415.0,108.0,3.142312,NA,NA,NA,NA,25
0.235432954545455,0.235607954545455,16,NA,466.0,88.0,2.755114,NA,NA,NA,NA,26
0.186641935483871,0.192764516129032,16,NA,407.0,93.0,2.678483,NA,NA,NA,NA,27
0.27026091954023,0.27042183908046,16,NA,484.0,87.0,2.593073,NA,NA,NA,NA,28
0.368518867924528,0.369775471698113,16,NA,484.0,106.0,8.420746,NA,NA,NA,NA,29
0.14121875,0.14700125,16,NA,453.0,80.0,10.13438,NA,NA,NA,NA,30
0.386040277777778,0.386040277777778,16,NA,487.0,72.0,7.968345,NA,NA,NA,NA,31
0.479172619047619,0.479172619047619,16,NA,475.0,84.0,2.959094,NA,NA,NA,NA,32
0.233570238095238,0.23585119047619,16,NA,463.0,84.0,7.787895,NA,NA,NA,NA,33
0.207183544303798,0.210160759493671,16,NA,426.0,79.0,7.027959,NA,NA,NA,NA,34
0.323907575757576,0.325280303030303,16,NA,441.0,66.0,6.501183,NA,NA,NA,NA,35
0.27220253164557,0.275270886075949,16,NA,412.0,79.0,3.018806,NA,NA,NA,NA,36
0.43902875,0.43943875,16,NA,400.0,80.0,2.689213,NA,NA,NA,NA,37
0.348514130434783,0.348514130434783,16,NA,405.0,92.0,7.423765,NA,NA,NA,NA,38
0.296458095238095,0.297027619047619,16,NA,475.0,105.0,8.807164,NA,NA,NA,NA,39
0.324279347826087,0.325009782608695,16,NA,454.0,92.0,3.024344,NA,NA,NA,NA,40
0.248627631578947,0.255425,16,NA,420.0,76.0,3.044204,NA,NA,NA,NA,41
0.181291358024691,0.183824691358025,16,NA,440.0,81.0,2.290848,NA,NA,NA,NA,42
0.160386842105263,0.166813157894737,16,NA,456.0,76.0,2.787275,NA,NA,NA,NA,43
0.209696078431373,0.213554901960784,16,NA,426.0,51.0,3.203776,NA,NA,NA,NA,44
0.1606,0.170144736842105,16,NA,472.0,76.0,3.283254,NA,NA,NA,NA,45
0.278509195402299,0.278509195402299,16,NA,481.0,87.0,3.001395,NA,NA,NA,NA,46
0.305745679012346,0.306074074074074,16,NA,436.0,81.0,2.48674,NA,NA,NA,NA,47
0.235150495049505,0.235237623762376,16,NA,479.0,101.0,2.712242,NA,NA,NA,NA,48
0.228951282051282,0.230708547008547,16,NA,460.0,117.0,2.675992,NA,NA,NA,NA,49
0.310495945945946,0.311022972972973,16,NA,483.0,74.0,2.3185,NA,NA,NA,NA,50
0.354861538461538,0.356071794871795,16,NA,442.0,78.0,2.426676,NA,NA,NA,NA,51
0.470910714285714,0.470910714285714,16,NA,398.0,56.0,2.665463,NA,NA,NA,NA,52
0.327009523809524,0.327523809523809,16,NA,463.0,84.0,2.765459,NA,NA,NA,NA,53
0.327964761904762,0.328572380952381,16,NA,413.0,105.0,2.339921,NA,NA,NA,NA,54
0.308235,0.310269285714286,16,NA,480.0,140.0,2.582039,NA,NA,NA,NA,55
0.267358252427184,0.269734951456311,16,NA,479.0,103.0,3.155109,NA,NA,NA,NA,56
0.325613725490196,0.326033333333333,16,NA,455.0,102.0,2.689668,NA,NA,NA,NA,57
0.159714666666667,0.166322666666667,16,NA,458.0,75.0,3.071718,NA,NA,NA,NA,58
0.298322018348624,0.299298165137615,16,NA,471.0,109.0,2.860633,NA,NA,NA,NA,59
0.462362962962963,0.462432098765432,16,NA,472.0,81.0,2.795945,NA,NA,NA,NA,60
0.441725,0.442681666666667,16,NA,465.0,60.0,2.595455,NA,NA,NA,NA,61
0.227235443037975,0.22866329113924,16,NA,476.0,79.0,2.339143,NA,NA,NA,NA,62
0.394951886792453,0.395644339622642,16,NA,484.0,106.0,2.988915,NA,NA,NA,NA,63
0.287792957746479,0.288454929577465,16,NA,404.0,71.0,2.534111,NA,NA,NA,NA,64
0.161149,0.163567,16,NA,483.0,100.0,2.534182,NA,NA,NA,NA,65
0.144651162790698,0.147762790697674,16,NA,361.0,86.0,2.780844,NA,NA,NA,NA,66
0.332193670886076,0.33676582278481,16,NA,451.0,79.0,3.210283,NA,NA,NA,NA,67
0.275097333333333,0.276913333333333,16,NA,433.0,75.0,2.63164,NA,NA,NA,NA,68
0.259317582417582,0.259772527472527,16,NA,422.0,91.0,2.744203,NA,NA,NA,NA,69
0.260123853211009,0.261795412844037,16,NA,439.0,109.0,2.717728,NA,NA,NA,NA,70
0.15355,0.166131818181818,16,NA,376.0,66.0,2.686863,NA,NA,NA,NA,71
0.519075257731959,0.519149484536083,16,NA,387.0,97.0,2.634928,NA,NA,NA,NA,72
