E1,E2,min_frequency,min_frequency_per_sample,bbrc_ds_nr_com,bbrc_ds_nr_f,bbrc_duration,merge_time,n_stripped_mss,n_stripped_cst,min_sampling_support,random_seed
0.00595955414012739,0.0067124203821656,63,NA,2029.0,314.0,11.674838,NA,NA,NA,NA,1
0.024947619047619,0.0257061224489796,63,NA,2019.0,294.0,11.22357,NA,NA,NA,NA,2
0.0224463722397476,0.0241649842271293,63,NA,2013.0,317.0,11.290263,NA,NA,NA,NA,3
0.0249973180076628,0.0264846743295019,63,NA,2026.0,261.0,11.293214,NA,NA,NA,NA,4
0.0125641304347826,0.0136010869565217,63,NA,2023.0,276.0,11.69926,NA,NA,NA,NA,5
0.00515484949832776,0.00519230769230769,63,NA,2012.0,299.0,11.895901,NA,NA,NA,NA,6
0.0139773519163763,0.0145655052264808,63,NA,2027.0,287.0,11.703488,NA,NA,NA,NA,7
0.00683344827586207,0.00745620689655172,63,NA,2027.0,290.0,11.358663,NA,NA,NA,NA,8
0.018549593495935,0.0194756097560976,63,NA,2030.0,246.0,11.627734,NA,NA,NA,NA,9
0.00842907348242811,0.00924632587859425,63,NA,2009.0,313.0,11.068183,NA,NA,NA,NA,10
0.00370220125786164,0.00537264150943397,63,NA,2026.0,318.0,10.950894,NA,NA,NA,NA,11
0.0159126436781609,0.0160770114942529,63,NA,2018.0,348.0,11.597357,NA,NA,NA,NA,12
0.00990193370165746,0.011317955801105,63,NA,2030.0,362.0,12.041286,NA,NA,NA,NA,13
0.0102684563758389,0.0121610738255034,63,NA,2024.0,298.0,10.461665,NA,NA,NA,NA,14
0.0065917808219178,0.00743013698630136,63,NA,2025.0,365.0,13.902289,NA,NA,NA,NA,15
0.00790969899665552,0.00807023411371238,63,NA,2029.0,299.0,10.600659,NA,NA,NA,NA,16
0.00617716535433071,0.00697716535433071,63,NA,2019.0,254.0,11.324568,NA,NA,NA,NA,17
0.0190662116040956,0.0194279863481229,63,NA,2029.0,293.0,10.093738,NA,NA,NA,NA,18
0.00265684210526316,0.00435578947368421,63,NA,2005.0,285.0,12.409494,NA,NA,NA,NA,19
0.018136170212766,0.0183673758865248,63,NA,2024.0,282.0,10.543258,NA,NA,NA,NA,20
0.0138115089514066,0.014195652173913,63,NA,2030.0,391.0,11.393263,NA,NA,NA,NA,21
0.0074812925170068,0.00751326530612244,63,NA,2018.0,294.0,11.573349,NA,NA,NA,NA,22
0.00877680250783699,0.00911347962382445,63,NA,2021.0,319.0,11.750463,NA,NA,NA,NA,23
0.0167738292011019,0.017604132231405,63,NA,2029.0,363.0,12.494376,NA,NA,NA,NA,24
0.00465980066445182,0.0061468438538206,63,NA,2015.0,301.0,10.803537,NA,NA,NA,NA,25
0.0195738095238095,0.0203380952380952,63,NA,2029.0,336.0,11.407487,NA,NA,NA,NA,26
0.0051987460815047,0.00634294670846394,63,NA,2014.0,319.0,14.418715,NA,NA,NA,NA,27
