E1,E2,min_frequency,min_frequency_per_sample,bbrc_ds_nr_com,bbrc_ds_nr_f,bbrc_duration,merge_time,n_stripped_mss,n_stripped_cst,min_sampling_support,random_seed
-0.0114305753393772,0.0114305753393772,17,17.0,156.0,11.0,805.648594,8.72740387916565,1312.0,61.0,15.0,1
0.116397822940504,0.131533874638996,17,17.0,278.0,17.0,992.135369,8.85957980155945,1497.0,84.0,15.0,2
-0.0111405203512088,0.0111405203512088,17,17.0,139.0,11.0,919.445048,10.6630320549011,1844.0,85.0,15.0,3
0.101784631137303,0.1098534223378,17,17.0,303.0,13.0,1276.788217,7.40239000320435,1244.0,76.0,15.0,4
-0.00892388496124338,0.00892388496124338,17,17.0,134.0,8.0,1036.355183,7.51293349266052,1237.0,69.0,15.0,5
0.0468463629509779,0.0581484137199438,17,17.0,294.0,23.0,1033.454296,9.15334439277649,1547.0,78.0,15.0,6
0.180834522549111,0.203513767209737,17,17.0,347.0,25.0,1065.640682,6.91355872154236,1150.0,62.0,15.0,7
-0.00683777565192453,0.00906358072885467,17,17.0,174.0,15.0,1250.897622,5.80212068557739,911.0,53.0,15.0,8
0.0184296393512309,0.0307154842970935,17,17.0,137.0,14.0,1264.301251,7.92573356628418,1298.0,57.0,15.0,9
0.00527188053213645,0.00901935300137391,17,17.0,224.0,11.0,1483.039345,8.22190284729004,1273.0,100.0,15.0,10
0.00726481691148041,0.0302413915378208,17,17.0,213.0,15.0,1208.965794,8.90770292282104,1454.0,75.0,15.0,11
0.0722230250445272,0.0999129070981113,17,17.0,373.0,33.0,1279.790625,6.18561553955078,969.0,76.0,15.0,12
-0.00841534577608045,0.00841534577608045,17,17.0,141.0,9.0,1410.685048,7.19033670425415,1274.0,31.0,15.0,13
0.00226872531538536,0.0127667318545556,17,17.0,202.0,15.0,1611.806248,12.3920967578888,1310.0,90.0,15.0,14
0.203074901652732,0.207751221663311,17,17.0,207.0,17.0,352.974225,8.19053363800049,1374.0,52.0,15.0,15
-0.00136346523822563,0.0104840489374107,17,17.0,109.0,11.0,1730.771628,6.9419527053833,1185.0,69.0,15.0,16
-0.00779997327459866,0.00779997327459866,17,17.0,138.0,12.0,1094.360106,9.72071576118469,1431.0,87.0,15.0,17
0.1838663477463,0.189436395779971,17,17.0,291.0,32.0,1133.586452,5.95280647277832,977.0,65.0,15.0,18
0.0422433031278344,0.0523224474644913,17,17.0,296.0,17.0,1403.443291,7.47267627716064,1196.0,92.0,15.0,19
0.0983420657315687,0.104763092853545,17,17.0,245.0,19.0,1207.162775,7.52586007118225,1263.0,58.0,15.0,20
-0.0135249788377526,0.0295861187240255,17,17.0,158.0,18.0,1058.472784,9.98831486701965,1691.0,133.0,15.0,21
-0.010104788339525,0.0123328614265277,17,17.0,290.0,15.0,1381.883077,7.49156880378723,1245.0,55.0,15.0,22
0.0280937504258344,0.0451880802116557,17,17.0,246.0,16.0,1956.984568,10.5113263130188,1276.0,68.0,15.0,23
0.0765089275468774,0.078082151903944,17,17.0,262.0,16.0,1809.973351,8.63998603820801,1579.0,80.0,15.0,24
-0.007380086338097,0.007380086338097,17,17.0,142.0,8.0,1594.492515,7.85398983955383,1274.0,58.0,15.0,25
0.0398620710832336,0.0578492480534174,17,17.0,180.0,22.0,1778.480402,8.96698975563049,1804.0,66.0,15.0,26
-0.00362920689404628,0.0153700587704722,17,17.0,299.0,26.0,1806.094069,7.16100406646729,1224.0,74.0,15.0,27
-0.00855429690306962,0.00855429690306962,17,17.0,142.0,16.0,1645.035861,7.86604976654053,1410.0,46.0,15.0,28
0.235622960661563,0.236794498049814,17,17.0,309.0,31.0,1684.705196,6.44273996353149,1173.0,41.0,15.0,29
0.150860370439967,0.156052754847957,17,17.0,356.0,17.0,1136.255359,7.43208789825439,1275.0,92.0,15.0,30
-0.00550628924943259,0.00685746981034231,17,17.0,225.0,20.0,1780.477917,7.22340846061707,1174.0,100.0,15.0,31
0.079826635541512,0.0855384498681612,17,17.0,315.0,32.0,2034.190236,6.71122527122498,1131.0,64.0,15.0,32
-0.0102637747515697,0.0102637747515697,17,17.0,138.0,11.0,1760.714058,7.47071933746338,1340.0,53.0,15.0,33
0.0747390807456738,0.0774445074748952,17,17.0,297.0,24.0,1533.271009,7.21695709228516,1125.0,66.0,15.0,34
0.0450649209676557,0.0667630753660334,17,17.0,206.0,9.0,1320.951168,11.97252202034,1221.0,102.0,15.0,35
0.0307423939249312,0.0537149017706793,17,17.0,166.0,23.0,1805.161222,10.162248134613,1366.0,77.0,15.0,36
0.108566795809707,0.11677056326344,17,17.0,149.0,14.0,2129.144461,8.74038410186768,1479.0,66.0,15.0,37
0.103193535960942,0.112545031567113,17,17.0,221.0,12.0,1914.338695,12.5561144351959,1266.0,91.0,15.0,38
-0.0141855275867814,0.0141855275867814,17,17.0,144.0,7.0,946.923735,8.25151205062866,1310.0,64.0,15.0,39
-0.00539004033911201,0.00539004033911201,17,17.0,85.0,9.0,273.16927,6.49437141418457,1160.0,52.0,15.0,40
7.20741085632248e-05,0.0148438827946328,17,17.0,250.0,10.0,5564.190214,7.95651507377625,1163.0,100.0,15.0,41
0.0191315877673373,0.0416453241532789,17,17.0,157.0,14.0,5041.849468,7.12321782112122,1143.0,86.0,15.0,42
-0.00555950413210717,0.00878888566111833,17,17.0,143.0,12.0,406.867874,8.65845108032227,1512.0,166.0,15.0,43
0.24746932511894,0.259341190891127,17,17.0,220.0,8.0,2335.441198,8.8030047416687,1484.0,63.0,15.0,44
-0.0109834292584987,0.0109834292584987,17,17.0,216.0,14.0,707.974512,8.83092880249023,1331.0,78.0,15.0,45
0.0387539557600414,0.0417840706798266,17,17.0,138.0,7.0,497.041829,6.2390604019165,1138.0,50.0,15.0,46
0.0972078800496989,0.103453138431313,17,17.0,155.0,20.0,475.497247,8.31644773483276,1372.0,62.0,15.0,47
-0.0107044551859716,0.0107044551859716,17,17.0,140.0,12.0,772.818899,9.00720429420471,1625.0,62.0,15.0,48
0.0177751203803167,0.0371087994617633,17,17.0,154.0,10.0,745.192837,7.78909397125244,1353.0,89.0,15.0,49
0.0183286843027791,0.027970250215336,17,17.0,155.0,9.0,734.552894,8.67472314834595,1527.0,79.0,15.0,50
-0.0109781781709523,0.0161536567059052,17,17.0,280.0,12.0,885.54119,8.20362687110901,1283.0,81.0,15.0,51
0.0788984410538889,0.0981234920259769,17,17.0,251.0,9.0,491.889344,10.7002124786377,1752.0,77.0,15.0,52
0.0445742762912829,0.0499666464901742,17,17.0,185.0,15.0,675.337998,8.63112497329712,1596.0,75.0,15.0,53
