E1,E2,min_frequency,min_frequency_per_sample,bbrc_ds_nr_com,bbrc_ds_nr_f,bbrc_duration,merge_time,n_stripped_mss,n_stripped_cst,min_sampling_support,random_seed
0.000367803024983429,0.00270359532622765,16,16.0,131.0,9.0,1742.917666,12.5060894489288,1278.0,95.0,15.0,1
0.277785795107412,0.280478560092275,16,16.0,252.0,10.0,1007.438736,11.4247620105743,1113.0,76.0,15.0,2
0.127435609953143,0.130736096853284,16,16.0,278.0,28.0,1994.974926,12.1344742774963,950.0,104.0,15.0,3
0.42242093548359,0.42728776930046,16,16.0,203.0,18.0,437.909258,10.1479120254517,1034.0,78.0,15.0,4
0.0876839157185446,0.0993490641992452,16,16.0,210.0,15.0,579.716449,12.4338655471802,1205.0,93.0,15.0,5
0.0102510020846687,0.0246089417276621,16,16.0,165.0,17.0,963.482614,10.554013967514,1002.0,74.0,15.0,6
0.16692782592256,0.173882396270254,16,16.0,193.0,23.0,801.806967,11.8379933834076,1122.0,101.0,15.0,7
0.0144402558650073,0.0214042451439458,16,16.0,209.0,11.0,653.769782,7.83946371078491,1177.0,71.0,15.0,8
0.0975808632110112,0.104367541051656,16,16.0,304.0,38.0,664.23488,8.08477926254272,712.0,94.0,15.0,9
0.019551844804795,0.0341179993907843,16,16.0,261.0,9.0,563.282126,7.75983142852783,866.0,58.0,15.0,10
0.34490384622585,0.34490384622585,16,16.0,297.0,17.0,623.995965,10.7458167076111,1151.0,70.0,15.0,11
0.236112477277022,0.236212943137098,16,16.0,182.0,32.0,753.473657,11.0678467750549,1102.0,52.0,15.0,12
0.216495038225063,0.217439109254465,16,16.0,175.0,16.0,748.760651,8.9655430316925,1015.0,98.0,15.0,13
0.0295498174899789,0.0441583646093372,16,16.0,258.0,17.0,577.155541,11.8911509513855,1277.0,67.0,15.0,14
0.0707624755296297,0.0727929246349857,16,16.0,164.0,11.0,505.93862,12.1046829223633,1298.0,73.0,15.0,15
0.215282055302026,0.21943277789447,16,16.0,159.0,13.0,452.948053,11.6394491195679,1153.0,66.0,15.0,16
0.157721516329708,0.165591383738121,16,16.0,235.0,19.0,447.004852,12.4779059886932,1268.0,83.0,15.0,17
0.150991661211292,0.157103383098294,16,16.0,276.0,13.0,404.036569,11.8970446586609,1571.0,47.0,15.0,18
