"MLE","MEAN","BBRC"
0.002830902020029,0.003065424405946,0.006712420382166
0.021689850673693,0.020256845343638,0.02570612244898
0.003642029479315,0.002886827930686,0.024164984227129
0.012735163097266,0.011277799714795,0.026484674329502
0.012282222100452,0.006161996559491,0.013601086956522
0.00407444124789,0.003590391104427,0.005192307692308
0.00512029723004,0.003435403157011,0.014565505226481
0.003078786330147,0.003392661992094,0.007456206896552
0.007336609331564,0.003472445536788,0.019475609756098
0.00573101953848,0.005940526368417,0.009246325878594
0.005530461364564,0.003928332264629,0.005372641509434
0.012884884780436,0.010968923749521,0.016077011494253
0.007181195195712,0.006916118743149,0.011317955801105
0.010747911037576,0.010625598292797,0.012161073825503
0.003625559761054,0.003464146738434,0.007430136986301
0.006019210776293,0.006619218842681,0.008070234113712
0.015857642735785,0.015727394180299,0.006977165354331
0.012092877153794,0.011818360321173,0.019427986348123
0.003954172488481,0.004372285228716,0.004355789473684
0.014115336820164,0.01203655433945,0.018367375886525
0.012326862037294,0.005718900346324,0.014195652173913
0.004797151156182,0.002105830138062,0.007513265306122
0.006656921366031,0.006649661003617,0.009113479623824
0.012870148539355,0.011497259129228,0.017604132231405
0.003540978059068,0.004151266498174,0.006146843853821
0.024632056385408,0.023581719240922,0.020338095238095
0.006149358376914,0.006376649157967,0.006342946708464
0.004065366311162,0.00196350012576,0.003564174454829
0.003726882578146,0.002688639475472,0.004007958477509
0.003886154964989,0.003906784332399,0.005680288461538
0.00465578542249,0.005552117808929,0.018546840148699
0.005280443452266,0.005306134082027,0.014633110367893
0.002858082663318,0.0032273658252,0.006174085365854
0.002057064468067,0.001916915087512,0.005372139303483
0.008814681035945,0.002903344064981,0.025974293059126
0.003231256608908,0.003534379289036,0.005468944099379
0.00661182430978,0.004056386519247,0.010726819923372
0.004676849283681,0.00459057972442,0.009530769230769
0.003101604897034,0.002716625051117,0.008829491525424
0.004824269655174,0.004639502206535,0.004245987654321
0.005314741217513,0.004556352903187,0.01020071942446
0.005478047815715,0.004951622806384,0.008086129032258
0.005966333562275,0.0042503806805,0.009020679012346
0.00436195196245,0.004440373638116,0.004581951219512
0.006493551441982,0.0062176402604,0.019545608108108
0.004426912595811,0.004732201209465,0.007344884488449
0.005711928780219,0.005127829841203,0.009376981132075
0.008306907548287,0.006620291216404,0.00544679245283
0.005684253768782,0.006114261754458,0.003002290076336
0.007399130246903,0.007120240615487,0.012831662269129
0.006045163007649,0.00542140138444,0.01132196969697
0.009731148194387,0.008636220538961,0.007110240963855
0.004969544753901,0.004540755682045,0.008022067039106
0.013245033773876,0.013119656213527,0.022343581081081
0.004307494734106,0.003984460167129,0.002540677966102
0.005530217276591,0.004288946833881,0.015341365461847
0.004074010389751,0.003571832240114,0.037505714285714
0.00754330979168,0.007500595837702,0.02222955465587
0.003510499049868,0.00291615101678,0.005110218978102
0.007574406764175,0.005274327958955,0.054021782178218
0.007583585399736,0.007732775768692,0.01761936416185
0.009722408016766,0.006358287241881,0.014057878787879
0.003303850650853,0.003817793168934,0.004755757575758
0.003311656939551,0.002999103925748,0.010178684210526
0.015803735599965,0.014793793079235,0.024307051282051
0.015521579512868,0.003215874428931,0.019820701754386
0.013419671687824,0.013080124418181,0.036762251655629
0.006538572400037,0.004933802897485,0.016755109489051
0.004990250235615,0.004284712277959,0.007698814229249
0.016634611443776,0.017027160886754,0.024505035971223
0.014804333466526,0.014402472202493,0.024980198019802
0.005549922181194,0.005792012685668,0.012903971119134
0.005490525788598,0.004934582168564,0.012427272727273
0.005062239246216,0.003872814861569,0.005496793002915
0.003095662526,0.003334684737643,0.013430275229358
0.006758031166283,0.00568408733905,0.018983641975309
0.027683029736465,0.022812681199152,0.034848311688312
0.006713906077676,0.007109919350242,0.020409589041096
0.010113452948689,0.010395079525785,0.017521212121212
0.009284415654602,0.008731776882482,0.019972285714286
0.003651345928361,0.003832383179911,0.003565753424658
0.006177841492283,0.00399951750836,0.008672388059701
0.006355032955283,0.004523378847518,0.010233734939759
0.015595095776313,0.009885330225821,0.014778676470588
0.002616338102786,0.003360590419456,0.003765467625899
0.008568099979931,0.006167485769467,0.026430651340996
0.006592805220239,0.006012540089115,0.024315018315018
0.008248204264506,0.007490672732671,0.020485828877005
0.004374636026409,0.003068359339806,0.016755063291139
0.00456606430426,0.003428222584338,0.02390502283105
0.007520767467251,0.004735072620111,0.008853113553114
0.003179662805275,0.003614739569922,0.00606914893617
0.008923186376251,0.004825062580596,0.019740816326531
0.004128728180665,0.003882380694034,0.01397921686747
0.004330934083738,0.003671946088323,0.006377808988764
0.009379348363631,0.009057280680574,0.019370725388601
0.004072398007539,0.003967451464734,0.024004237288136
0.013263480728112,0.01342170308686,0.022090936555891
0.006445689156893,0.005291131186888,0.012193928571429
0.002304054004714,0.002559277650157,0.004921428571429
